cod_tienda,anio,pasillo,rack,venta
RANCA,2026,040,040-1-13,6703.361344537815
RANCA,2026,040,040-1-16,103126.89075630253
RANCA,2026,040,040-1-18,2264242.8571428573
RANCA,2026,040,040-1-25,247063.02521008404
RANCA,2026,045,045-2-01,281831.93277310923
RANCA,2026,050,050-1-01,5306544.537815127
RANCA,2026,050,050-1-02,71772831.09243698
RANCA,2026,050,050-1-03,177931073.10924372
RANCA,2026,050,050-1-04,48057552.941176474
RANCA,2026,050,050-1-05,9834354.62184874
RANCA,2026,050,050-1-06,10620531.93277311
RANCA,2026,050,050-1-07,32024178.151260506
RANCA,2026,050,050-1-08,2112700.0
RANCA,2026,050,050-1-09,18693806.722689077
RANCA,2026,050,050-1-10,23662695.79831933
RANCA,2026,050,050-1-11,29764112.605042018
RANCA,2026,050,050-1-12,21219015.966386557
RANCA,2026,050,050-1-13,37754585.71428572
RANCA,2026,050,050-1-14,24019266.386554625
RANCA,2026,050,050-1-15,5853202.521008404
RANCA,2026,050,050-1-16,53841572.26890757
RANCA,2026,050,050-1-17,26942057.98319328
RANCA,2026,050,050-1-18,524759321.0084034
RANCA,2026,050,050-1-19,14901916.80672269
RANCA,2026,050,050-1-20,56620187.39495798
RANCA,2026,050,050-1-21,551892.43697479
RANCA,2026,050,050-1-22,6335322.68907563
RANCA,2026,050,050-1-23,1205697.4789915967
RANCA,2026,050,050-1-24,14497192.43697479
RANCA,2026,050,050-1-25,53435489.91596639
RANCA,2026,050,050-1-26,12957260.50420168
RANCA,2026,050,050-1-27,8533107.56302521
RANCA,2026,050,050-1-29,2691106.722689076
RANCA,2026,050,050-1-30,519294.11764705885
RANCA,2026,050,050-1-31,4244988.235294118
RANCA,2026,050,050-1-32,1811255.462184874
RANCA,2026,051,051-1-03,1692757.9831932774
RANCA,2026,051,051-1-04,7824412.605042017
RANCA,2026,051,051-1-05,586132.7731092437
RANCA,2026,051,051-1-06,2376966.386554622
RANCA,2026,051,051-1-07,5495617.647058824
RANCA,2026,051,051-1-08,35023973.949579835
RANCA,2026,051,051-1-09,39325611.76470588
RANCA,2026,051,051-1-11,10314657.142857144
RANCA,2026,051,051-1-12,25271294.11764706
RANCA,2026,051,051-1-13,84218562.18487395
RANCA,2026,051,051-1-14,7232751.260504202
RANCA,2026,051,051-1-15,4803791.596638655
RANCA,2026,051,051-1-16,5309904.201680672
RANCA,2026,051,051-1-17,983447.0588235295
RANCA,2026,051,051-1-19,2236486.5546218487
RANCA,2026,052,052-1-01,4491635.294117647
RANCA,2026,052,052-1-02,15725146.218487395
RANCA,2026,052,052-1-03,5963782.352941177
RANCA,2026,052,052-1-04,22467326.890756305
RANCA,2026,052,052-1-05,26599149.579831935
RANCA,2026,052,052-1-06,17594.95798319328
RANCA,2026,061,061-1-02,6705.882352941177
RANCA,2026,063,063-1-01,12807037.81512605
RANCA,2026,065,065-1-01,428070.58823529416
RANCA,2026,069,069-1-01,409048.7394957983
RANCA,2026,070,070-1-01,6514504.201680672
RANCA,2026,070,070-1-02,1064227.731092437
RANCA,2026,070,070-1-03,65621.8487394958
RANCA,2026,070,070-1-04,12445097.478991598
RANCA,2026,070,070-1-07,18568445.37815126
RANCA,2026,070,070-2-01,5608234.453781513
RANCA,2026,070,070-2-02,11498519.327731093
RANCA,2026,070,070-2-03,14737170.588235294
RANCA,2026,070,070-2-04,10355901.68067227
RANCA,2026,071,071-1-01,10765260.50420168
RANCA,2026,071,071-1-02,4906044.537815127
RANCA,2026,071,071-1-03,17694626.8907563
RANCA,2026,071,071-1-04,10872026.050420169
RANCA,2026,071,071-2-01,16204411.764705883
RANCA,2026,071,071-2-02,11880510.084033614
RANCA,2026,071,071-2-03,13240678.99159664
RANCA,2026,071,071-2-04,6677323.529411765
RANCA,2026,072,072-1-01,15592366.386554623
RANCA,2026,072,072-1-02,11303668.907563025
RANCA,2026,072,072-1-03,59967.226890756305
RANCA,2026,073,073-2-01,127513.44537815126
RANCA,2026,074,074-2-01,12684484.033613447
RANCA,2026,075,075-1-01,185679.83193277312
RANCA,2026,075,075-2-01,450731.9327731093
RANCA,2026,080,080-1-01,30694658.823529415
RANCA,2026,080,080-2-01,24978442.85714286
RANCA,2026,081,081-1-02,276839.49579831935
RANCA,2026,081,081-1-04,2776552.1008403366
RANCA,2026,081,081-1-05,268985.7142857143
RANCA,2026,082,082-1-01,1928673.9495798321
RANCA,2026,082,082-1-02,3596423.529411765
RANCA,2026,082,082-2-01,600216.8067226891
RANCA,2026,082,082-2-02,41352.94117647059
RANCA,2026,083,083-1-01,67218.48739495798
RANCA,2026,083,083-1-02,102929.41176470589
RANCA,2026,083,083-1-03,37806.72268907563
RANCA,2026,083,083-2-01,147619.32773109246
RANCA,2026,084,084-1-01,6560094.117647059
RANCA,2026,084,084-1-02,9265092.43697479
RANCA,2026,084,084-1-03,2389441.1764705884
RANCA,2026,084,084-1-04,980246.218487395
RANCA,2026,084,084-1-05,4071918.4873949583
RANCA,2026,084,084-1-06,32953149.579831935
RANCA,2026,084,084-1-08,1397260.5042016807
RANCA,2026,084,084-1-09,1347586.5546218487
RANCA,2026,084,084-1-20,7340536.974789917
RANCA,2026,084,084-1-21,5277940.336134454
RANCA,2026,084,084-2-20,7631202.521008404
RANCA,2026,084,084-2-21,3301200.8403361347
RANCA,2026,085,085-1-01,2147784.87394958
RANCA,2026,085,085-2-01,1441705.8823529412
RANCA,2026,085,085-2-02,4038183.193277311
RANCA,2026,086,086-1-01,731.09243697479
RANCA,2026,087,087-1-02,729746.218487395
RANCA,2026,088,088-1-01,65196.638655462186
RANCA,2026,088,088-1-02,94642.85714285714
RANCA,2026,089,089-1-01,441372.26890756306
RANCA,2026,090,090-1-01,107438153.7815126
RANCA,2026,090,090-1-02,15834532.773109244
RANCA,2026,090,090-2-01,578264.705882353
RANCA,2026,091,091-1-01,121497.47899159664
RANCA,2026,095,095-2-01,188200.0
RANCA,2026,100,100-1-01,88094.11764705883
RANCA,2026,100,100-2-01,4308447.899159664
RANCA,2026,100,100-2-03,650624.3697478992
RANCA,2026,100,100-2-04,266877.3109243698
RANCA,2026,100,100-2-05,509974.7899159664
RANCA,2026,100,100-2-06,1461651.2605042018
RANCA,2026,100,100-2-08,14173320.168067228
RANCA,2026,101,101-1-01,2860478.1512605045
RANCA,2026,200,200-1-01,94089.91596638656
RANCA,2026,250,250-1-01,6707673.949579832
RANCA,2026,696,696-1-01,725247.8991596639
RENAC,2025,001,001-1-01,23484024.3697479
RENAC,2025,002,002-1-01,20763321.848739497
RENAC,2025,002,002-1-02,48139015.96638656
RENAC,2025,002,002-1-03,21561333.61344538
RENAC,2025,002,002-1-04,24649541.17647059
RENAC,2025,002,002-1-05,221324.36974789918
RENAC,2025,002,002-1-06,6893855.462184874
RENAC,2025,002,002-2-01,2296331.092436975
RENAC,2025,002,002-2-02,3495959.663865546
RENAC,2025,002,002-2-03,588311.7647058824
RENAC,2025,002,002-2-04,36263176.47058824
RENAC,2025,002,002-2-05,23729705.042016808
RENAC,2025,002,002-2-06,19172029.411764707
RENAC,2025,003,003-1-01,36771242.85714286
RENAC,2025,003,003-1-02,17011919.32773109
RENAC,2025,003,003-1-03,1912673.1092436975
RENAC,2025,003,003-1-04,3464059.663865546
RENAC,2025,003,003-1-05,14343355.462184874
RENAC,2025,003,003-1-06,11743426.890756303
RENAC,2025,003,003-2-01,23082231.93277311
RENAC,2025,003,003-2-02,77418234.45378152
RENAC,2025,003,003-2-03,3805003.3613445377
RENAC,2025,003,003-2-04,2684788.2352941176
RENAC,2025,003,003-2-05,14936878.99159664
RENAC,2025,003,003-2-06,13843178.151260504
RENAC,2025,004,004-1-01,7402956.302521009
RENAC,2025,004,004-1-02,5027875.630252101
RENAC,2025,004,004-1-03,2961855.462184874
RENAC,2025,004,004-1-04,2852110.924369748
RENAC,2025,004,004-1-05,2879911.7647058824
RENAC,2025,004,004-1-06,2273873.1092436975
RENAC,2025,004,004-2-01,43254329.41176471
RENAC,2025,004,004-2-02,8877449.579831934
RENAC,2025,004,004-2-03,19917325.210084036
RENAC,2025,004,004-2-04,26361792.43697479
RENAC,2025,004,004-2-05,11667661.344537815
RENAC,2025,004,004-2-06,12490713.445378153
RENAC,2025,005,005-1-01,16714082.352941178
RENAC,2025,005,005-1-02,16322298.319327733
RENAC,2025,005,005-1-03,14904531.092436975
RENAC,2025,005,005-1-04,13442774.789915968
RENAC,2025,005,005-1-05,7345713.445378152
RENAC,2025,005,005-1-06,6256535.294117647
RENAC,2025,005,005-1-08,492842.8571428572
RENAC,2025,005,005-1-10,169927.73109243697
RENAC,2025,005,005-1-12,754838.6554621849
RENAC,2025,005,005-2-01,1489867.2268907563
RENAC,2025,005,005-2-02,6270749.579831933
RENAC,2025,005,005-2-03,7929233.613445379
RENAC,2025,005,005-2-04,4247841.176470589
RENAC,2025,005,005-2-05,15244901.68067227
RENAC,2025,005,005-2-06,13508778.151260504
RENAC,2025,006,006-2-01,8500378.99159664
RENAC,2025,006,006-2-02,11456735.294117648
RENAC,2025,006,006-2-03,10360413.44537815
RENAC,2025,006,006-2-04,12202556.302521009
RENAC,2025,006,006-2-05,3727203.3613445377
RENAC,2025,006,006-2-06,9085491.596638655
RENAC,2025,006,006-2-07,5159892.43697479
RENAC,2025,006,006-2-08,12966589.075630253
RENAC,2025,006,006-2-09,8911278.151260504
RENAC,2025,006,006-2-10,1636626.8907563025
RENAC,2025,006,006-2-11,6129337.81512605
RENAC,2025,006,006-2-12,1425559.6638655462
RENAC,2025,006,006-2-13,4345467.226890757
RENAC,2025,006,006-2-14,6494166.386554622
RENAC,2025,006,006-2-15,7536357.983193277
RENAC,2025,007,007-1-01,9510970.588235294
RENAC,2025,007,007-1-02,7571820.168067227
RENAC,2025,007,007-1-03,6313926.050420168
RENAC,2025,007,007-1-04,3903041.1764705884
RENAC,2025,007,007-1-05,5634685.714285715
RENAC,2025,007,007-1-06,11341552.94117647
RENAC,2025,007,007-1-07,4750039.49579832
RENAC,2025,007,007-1-08,7285108.403361345
RENAC,2025,007,007-1-09,7155389.075630252
RENAC,2025,007,007-1-10,1403395.7983193279
RENAC,2025,007,007-1-11,2592268.907563025
RENAC,2025,007,007-2-01,4483254.62184874
RENAC,2025,007,007-2-02,10628910.924369749
RENAC,2025,007,007-2-03,3024356.3025210085
RENAC,2025,008,008-1-01,35361169.74789916
RENAC,2025,008,008-1-02,3701387.3949579834
RENAC,2025,008,008-1-03,9619207.56302521
RENAC,2025,008,008-1-04,14523263.865546219
RENAC,2025,008,008-1-05,2740062.1848739497
RENAC,2025,008,008-1-06,4638180.672268908
RENAC,2025,008,008-2-01,6289369.74789916
RENAC,2025,008,008-2-02,3941417.6470588236
RENAC,2025,008,008-2-03,2991085.7142857146
RENAC,2025,008,008-2-04,1865692.4369747902
RENAC,2025,008,008-2-05,7921889.915966387
RENAC,2025,008,008-2-06,6461921.848739496
RENAC,2025,009,009-1-01,10774872.268907564
RENAC,2025,009,009-1-02,439794.11764705885
RENAC,2025,009,009-1-03,7045044.537815127
RENAC,2025,009,009-1-04,2518178.1512605045
RENAC,2025,009,009-1-05,549564.705882353
RENAC,2025,009,009-1-06,1956136.1344537816
RENAC,2025,009,009-1-07,1899665.5462184874
RENAC,2025,009,009-1-08,263642.0168067227
RENAC,2025,009,009-2-01,18246233.61344538
RENAC,2025,009,009-2-02,28170464.705882356
RENAC,2025,009,009-2-03,13133622.68907563
RENAC,2025,009,009-2-04,7973568.067226891
RENAC,2025,009,009-2-05,20212082.352941178
RENAC,2025,009,009-2-06,18315220.168067228
RENAC,2025,010,010-1-01,7215069.74789916
RENAC,2025,010,010-1-02,2392315.9663865548
RENAC,2025,010,010-1-03,32205840.336134456
RENAC,2025,010,010-1-04,18491137.81512605
RENAC,2025,010,010-1-05,9731588.235294119
RENAC,2025,010,010-2-01,9441587.394957984
RENAC,2025,010,010-2-02,11500502.521008404
RENAC,2025,010,010-2-03,8301998.319327732
RENAC,2025,010,010-2-04,4817034.453781513
RENAC,2025,010,010-2-05,1898189.9159663867
RENAC,2025,011,011-1-01,4714674.789915967
RENAC,2025,011,011-1-02,5475615.12605042
RENAC,2025,011,011-1-03,11143019.327731093
RENAC,2025,011,011-1-04,12104431.092436975
RENAC,2025,011,011-1-05,10962242.016806724
RENAC,2025,011,011-1-06,4447371.428571429
RENAC,2025,011,011-2-01,3517809.243697479
RENAC,2025,011,011-2-02,10472068.907563025
RENAC,2025,011,011-2-03,40675964.705882356
RENAC,2025,011,011-2-04,14478026.050420169
RENAC,2025,011,011-2-05,24997063.025210086
RENAC,2025,011,011-2-06,8432228.57142857
RENAC,2025,012,012-1-01,8249781.512605042
RENAC,2025,012,012-1-02,20164160.50420168
RENAC,2025,012,012-1-03,7439623.529411765
RENAC,2025,012,012-1-04,8084854.62184874
RENAC,2025,012,012-1-05,7849163.025210084
RENAC,2025,012,012-1-06,598851.2605042018
RENAC,2025,012,012-1-07,5969423.529411765
RENAC,2025,012,012-2-01,14531457.983193278
RENAC,2025,012,012-2-02,7107560.504201681
RENAC,2025,012,012-2-03,7089741.176470589
RENAC,2025,012,012-2-04,16415372.268907564
RENAC,2025,012,012-2-05,6776129.4117647065
RENAC,2025,013,013-1-01,10389010.084033614
RENAC,2025,013,013-1-02,7700115.12605042
RENAC,2025,013,013-1-03,5204710.084033614
RENAC,2025,013,013-1-04,7374994.117647059
RENAC,2025,013,013-1-05,13623670.588235294
RENAC,2025,013,013-1-06,13324252.100840338
RENAC,2025,013,013-1-07,3189.915966386555
RENAC,2025,014,014-1-01,4264585.714285715
RENAC,2025,014,014-1-02,4766983.193277311
RENAC,2025,014,014-1-03,5155710.924369748
RENAC,2025,014,014-1-04,2279538.655462185
RENAC,2025,014,014-1-05,5213257.983193277
RENAC,2025,014,014-1-06,1475286.5546218487
RENAC,2025,015,015-1-01,3283950.4201680673
RENAC,2025,015,015-1-02,120961.34453781514
RENAC,2025,015,015-1-03,874998.3193277312
RENAC,2025,015,015-1-04,441718.48739495804
RENAC,2025,016,016-1-01,8048500.0
RENAC,2025,016,016-1-02,2585992.43697479
RENAC,2025,016,016-1-03,1469466.3865546219
RENAC,2025,016,016-1-04,1187406.7226890756
RENAC,2025,016,016-1-05,273947.8991596639
RENAC,2025,016,016-1-06,671096.6386554622
RENAC,2025,016,016-1-07,497236.13445378153
RENAC,2025,016,016-1-08,1527173.1092436975
RENAC,2025,016,016-1-09,1454530.2521008404
RENAC,2025,016,016-1-10,2828053.781512605
RENAC,2025,017,017-1-01,5128963.865546219
RENAC,2025,017,017-1-02,4836336.134453782
RENAC,2025,017,017-1-03,4347391.596638655
RENAC,2025,023,023-1-04,451283.19327731093
RENAC,2025,025,025-1-01,16215487.394957984
RENAC,2025,025,025-1-07,709438.6554621849
RENAC,2025,030,030-1-01,1823072.268907563
RENAC,2025,030,030-1-02,1119271.4285714286
RENAC,2025,030,030-1-05,187941.17647058825
RENAC,2025,030,030-1-14,98243.6974789916
RENAC,2025,030,030-1-18,10903727.731092438
RENAC,2025,032,032-1-01,786970.5882352942
RENAC,2025,035,035-1-05,172921.00840336134
RENAC,2025,035,035-2-01,2150482.3529411764
RENAC,2025,036,036-1-01,20903.361344537818
RENAC,2025,038,038-1-02,510617.64705882355
RENAC,2025,038,038-1-03,294568.06722689077
RENAC,2025,038,038-1-04,251840.3361344538
RENAC,2025,049,049-1-01,2420520.168067227
RENAC,2025,050,050-1-02,1364447.0588235296
RENAC,2025,050,050-1-03,356478.9915966387
RENAC,2025,072,072-2-01,11142386.55462185
RENAC,2025,080,080-1-03,2523.5294117647063
RENAC,2025,081,081-1-07,3664980.672268908
RENAC,2025,089,089-1-01,81017684.87394959
RENAC,2025,090,090-1-01,99429396.63865547
RENAC,2025,090,090-1-04,8387752.100840337
RENAC,2025,090,090-1-15,530540.3361344538
RENAC,2025,090,090-2-01,45976.470588235294
RENAC,2025,091,091-1-01,345652.9411764706
RENAC,2025,100,100-1-01,399792.43697478995
RENAC,2025,100,100-1-03,2346.218487394958
RENAC,2025,100,100-1-05,553125.2100840337
RENAC,2025,100,100-1-06,29403.361344537818
RENAC,2025,100,100-1-08,2515.9663865546217
RENAC,2025,100,100-1-09,41159.663865546216
RENAC,2025,100,100-1-10,97439.49579831933
RENAC,2025,100,100-1-12,111168.06722689077
RENAC,2025,100,100-1-13,12297.47899159664
RENAC,2025,100,100-2-03,23552.94117647059
RENAC,2025,100,100-2-04,53946.21848739496
RENAC,2025,100,100-2-05,310847.0588235294
RENAC,2025,100,100-2-06,525477.3109243697
RENAC,2025,100,100-2-07,15442.01680672269
RENAC,2025,100,100-2-08,29092.436974789918
RENAC,2025,100,100-2-11,291013.44537815126
RENAC,2025,101,101-1-03,8574885.714285715
RENAC,2025,101,101-1-04,13914724.3697479
RENAC,2025,101,101-1-05,15690837.81512605
RENAC,2025,101,101-1-06,14425996.638655463
RENAC,2025,101,101-1-07,8849715.966386555
RENAC,2025,101,101-1-08,7386520.168067227
RENAC,2025,101,101-1-09,5475784.87394958
RENAC,2025,101,101-1-10,6138874.789915967
RENAC,2025,101,101-1-11,4032314.285714286
RENAC,2025,101,101-1-12,2064171.4285714286
RENAC,2025,101,101-1-13,3821168.067226891
RENAC,2025,101,101-2-06,76446.21848739496
RENAC,2025,101,101-2-07,67033.61344537816
RENAC,2025,101,101-2-14,16140810.924369749
RENAC,2025,101,101-2-15,56836525.210084036
RENAC,2025,101,101-2-16,825383.1932773109
RENAC,2025,102,102-1-05,13727216.80672269
RENAC,2025,102,102-1-08,5107918.487394959
RENAC,2025,102,102-2-02,380152.9411764706
RENAC,2025,102,102-2-05,7386215.12605042
RENAC,2025,102,102-2-06,19514304.20168067
RENAC,2025,102,102-2-07,3004501.680672269
RENAC,2025,102,102-2-11,2033476.4705882352
RENAC,2025,103,103-1-01,5856965.546218488
RENAC,2025,103,103-1-08,33605.04201680672
RENAC,2025,103,103-1-10,942426.8907563025
RENAC,2025,103,103-2-02,5404237.81512605
RENAC,2025,103,103-2-06,91773.10924369749
RENAC,2025,103,103-2-14,30862.18487394958
RENAC,2025,103,103-2-16,188317.64705882352
RENAC,2025,104,104-1-01,1835653.781512605
RENAC,2025,104,104-1-08,1164821.848739496
RENAC,2025,104,104-1-14,1904194.9579831935
RENAC,2025,104,104-2-02,5444105.882352942
RENAC,2025,105,105-1-02,3702924.3697478995
RENAC,2025,105,105-2-14,1380369.7478991598
RENAC,2025,110,110-1-01,2611847.899159664
RENAC,2025,110,110-1-02,61562.18487394958
RENAC,2025,110,110-1-03,2295042.0168067226
RENAC,2025,110,110-1-09,1666960.504201681
RENAC,2025,110,110-1-10,8297236.134453782
RENAC,2025,110,110-1-12,1659937.8151260505
RENAC,2025,110,110-1-13,464665.5462184874
RENAC,2025,110,110-1-14,13786815.12605042
RENAC,2025,110,110-1-16,5887139.49579832
RENAC,2025,110,110-2-01,1672.2689075630253
RENAC,2025,110,110-2-04,2061186.554621849
RENAC,2025,110,110-2-06,1217817.6470588236
RENAC,2025,110,110-2-09,90126.05042016807
RENAC,2025,111,111-1-01,14086683.19327731
RENAC,2025,111,111-1-15,57957.983193277316
RENAC,2025,111,111-2-01,615063.025210084
RENAC,2025,127,127-1-01,41403633.61344538
RENAC,2025,127,127-1-02,11279465.546218488
RENAC,2025,128,128-1-01,12067.226890756303
RENAC,2025,130,130-2-01,198207811.7647059
RENAC,2025,130,130-2-03,3969539.4957983196
RENAC,2025,130,130-2-04,9244388.235294119
RENAC,2025,130,130-2-06,31700807.56302521
RENAC,2025,130,130-2-08,2533973.949579832
RENAC,2025,130,130-2-09,6175610.084033614
RENAC,2025,130,130-2-10,1366821.848739496
RENAC,2025,130,130-2-12,2247397.478991597
RENAC,2025,133,133-1-01,463554.6218487395
RENAC,2025,150,150-1-01,11326505.042016808
RENAC,2025,150,150-1-02,1679449.579831933
RENAC,2025,150,150-1-03,3732195.798319328
RENAC,2025,150,150-1-05,1634836.1344537816
RENAC,2025,150,150-1-06,11647.058823529413
RENAC,2025,150,150-1-07,37434517.64705882
RENAC,2025,150,150-1-09,464442.01680672274
RENAC,2025,150,150-1-10,6525754.62184874
RENAC,2025,150,150-1-11,5485993.277310925
RENAC,2025,150,150-1-12,3084448.7394957985
RENAC,2025,150,150-1-13,1011873.1092436976
RENAC,2025,150,150-2-01,202840.3361344538
RENAC,2025,150,150-2-02,4627072.268907563
RENAC,2025,150,150-2-03,2055767.2268907563
RENAC,2025,150,150-2-04,2397899.159663866
RENAC,2025,150,150-2-06,640265.5462184874
RENAC,2025,150,150-2-08,2955456.3025210085
RENAC,2025,150,150-2-09,6498298.319327732
RENAC,2025,150,150-2-10,1749803.361344538
RENAC,2025,150,150-2-11,4799430.25210084
RENAC,2025,150,150-2-14,33126.05042016807
RENAC,2025,151,151-1-01,79844032.77310924
RENAC,2025,151,151-1-02,67396552.10084035
RENAC,2025,151,151-1-03,66076462.18487395
RENAC,2025,151,151-1-04,28285533.61344538
RENAC,2025,151,151-1-05,1218396.6386554623
RENAC,2025,151,151-1-06,26715179.831932772
RENAC,2025,151,151-1-07,4802749.579831934
RENAC,2025,151,151-1-08,4440180.672268908
RENAC,2025,151,151-1-09,21511202.521008402
RENAC,2025,151,151-1-10,30275126.05042017
RENAC,2025,151,151-1-11,28200739.49579832
RENAC,2025,151,151-1-12,24052863.025210086
RENAC,2025,151,151-1-13,33137623.529411767
RENAC,2025,151,151-1-14,23916471.42857143
RENAC,2025,151,151-1-15,2218585.7142857146
RENAC,2025,151,151-1-16,24521298.31932773
RENAC,2025,151,151-1-17,10424161.344537815
RENAC,2025,151,151-1-18,114944903.36134455
RENAC,2025,151,151-1-19,24011640.336134456
RENAC,2025,151,151-1-20,10683987.394957984
RENAC,2025,151,151-1-21,984209.243697479
RENAC,2025,151,151-1-22,11300612.605042018
RENAC,2025,151,151-1-23,1539758.8235294118
RENAC,2025,151,151-1-24,46188405.88235294
RENAC,2025,151,151-1-25,38313808.40336135
RENAC,2025,151,151-1-26,13484190.756302522
RENAC,2025,151,151-1-27,11568965.546218488
RENAC,2025,151,151-1-30,837823.5294117647
RENAC,2025,151,151-1-31,16790815.12605042
RENAC,2025,163,163-1-01,111422.68907563026
RENAC,2025,163,163-1-02,520465.54621848743
RENAC,2025,180,180-1-01,42186383.193277314
RENAC,2025,180,180-1-02,7346210.924369749
RENAC,2025,180,180-2-01,940507673.1092438
RENAC,2025,301,301-1-01,146961.34453781514
RENAC,2025,500,500-1-01,36347612.60504202
RENAC,2025,500,500-1-02,19620.168067226892
RENAC,2025,502,502-1-01,161718.487394958
RENAC,2025,760,760-1-02,66710.9243697479
RENAC,2025,760,760-1-03,687265.5462184874
RENAC,2025,760,760-1-05,58038.65546218488
RENAC,2025,900,900-2-01,923460.5042016808
RENAC,2026,001,001-1-01,27335692.43697479
RENAC,2026,002,002-1-01,18517886.55462185
RENAC,2026,002,002-1-02,53390164.705882356
RENAC,2026,002,002-1-03,18281874.789915968
RENAC,2026,002,002-1-04,15127986.55462185
RENAC,2026,002,002-1-05,180512.60504201683
RENAC,2026,002,002-1-06,7496878.991596639
RENAC,2026,002,002-2-01,2457471.4285714286
RENAC,2026,002,002-2-02,2466957.9831932774
RENAC,2026,002,002-2-03,263626.0504201681
RENAC,2026,002,002-2-04,36015351.2605042
RENAC,2026,002,002-2-05,26047030.25210084
RENAC,2026,002,002-2-06,16930724.3697479
RENAC,2026,003,003-1-01,30770390.75630252
RENAC,2026,003,003-1-02,14559898.319327733
RENAC,2026,003,003-1-03,879601.680672269
RENAC,2026,003,003-1-04,2349294.117647059
RENAC,2026,003,003-1-05,11600603.361344539
RENAC,2026,003,003-1-06,11447808.403361345
RENAC,2026,003,003-2-01,19763965.54621849
RENAC,2026,003,003-2-02,71752852.10084035
RENAC,2026,003,003-2-03,4039556.3025210085
RENAC,2026,003,003-2-04,1205676.4705882354
RENAC,2026,003,003-2-05,22908430.25210084
RENAC,2026,003,003-2-06,13191785.714285715
RENAC,2026,004,004-1-01,6828445.378151261
RENAC,2026,004,004-1-02,5172971.428571429
RENAC,2026,004,004-1-03,2118701.680672269
RENAC,2026,004,004-1-04,3826126.0504201683
RENAC,2026,004,004-1-05,4727469.74789916
RENAC,2026,004,004-1-06,2611633.6134453784
RENAC,2026,004,004-2-01,42063007.563025214
RENAC,2026,004,004-2-02,8738173.949579833
RENAC,2026,004,004-2-03,22697013.44537815
RENAC,2026,004,004-2-04,24854831.93277311
RENAC,2026,004,004-2-05,14168389.075630253
RENAC,2026,004,004-2-06,11942069.74789916
RENAC,2026,005,005-1-01,20157424.3697479
RENAC,2026,005,005-1-02,19261760.50420168
RENAC,2026,005,005-1-03,15196191.596638655
RENAC,2026,005,005-1-04,11360589.075630253
RENAC,2026,005,005-1-05,7828605.882352942
RENAC,2026,005,005-1-06,6024957.983193277
RENAC,2026,005,005-1-08,593109.243697479
RENAC,2026,005,005-1-09,19227.731092436974
RENAC,2026,005,005-1-10,298051.2605042017
RENAC,2026,005,005-1-12,1291266.3865546219
RENAC,2026,005,005-2-01,2783081.512605042
RENAC,2026,005,005-2-02,1964078.1512605043
RENAC,2026,005,005-2-03,1758159.6638655462
RENAC,2026,005,005-2-04,5090010.924369748
RENAC,2026,005,005-2-05,13060002.521008404
RENAC,2026,005,005-2-06,13210986.55462185
RENAC,2026,006,006-2-01,4827851.260504202
RENAC,2026,006,006-2-02,9742439.49579832
RENAC,2026,006,006-2-03,9688485.714285715
RENAC,2026,006,006-2-04,5189404.201680672
RENAC,2026,006,006-2-05,1918814.2857142857
RENAC,2026,006,006-2-06,3910663.8655462186
RENAC,2026,006,006-2-07,1892272.268907563
RENAC,2026,006,006-2-08,15978784.87394958
RENAC,2026,006,006-2-09,5637904.201680672
RENAC,2026,006,006-2-10,2913872.2689075633
RENAC,2026,006,006-2-11,8894497.478991598
RENAC,2026,006,006-2-12,3462735.294117647
RENAC,2026,006,006-2-13,6202257.142857144
RENAC,2026,006,006-2-14,5413882.352941177
RENAC,2026,006,006-2-15,8371764.705882353
RENAC,2026,007,007-1-01,9256267.226890756
RENAC,2026,007,007-1-02,6990861.344537815
RENAC,2026,007,007-1-03,5835727.731092437
RENAC,2026,007,007-1-04,3957642.016806723
RENAC,2026,007,007-1-05,5005510.084033613
RENAC,2026,007,007-1-06,12710211.764705883
RENAC,2026,007,007-1-07,8173478.1512605045
RENAC,2026,007,007-1-08,8715172.268907564
RENAC,2026,007,007-1-09,6896781.512605042
RENAC,2026,007,007-1-10,2570114.285714286
RENAC,2026,007,007-1-11,777680.6722689075
RENAC,2026,007,007-2-01,4961268.0672268905
RENAC,2026,007,007-2-02,9167642.857142858
RENAC,2026,007,007-2-03,2761407.56302521
RENAC,2026,008,008-1-01,22922952.100840338
RENAC,2026,008,008-1-02,10683135.294117648
RENAC,2026,008,008-1-03,7507855.462184874
RENAC,2026,008,008-1-04,10606527.731092438
RENAC,2026,008,008-1-05,3410405.042016807
RENAC,2026,008,008-1-06,5967570.588235294
RENAC,2026,008,008-2-01,10131882.352941176
RENAC,2026,008,008-2-02,3980851.260504202
RENAC,2026,008,008-2-03,2372515.9663865548
RENAC,2026,008,008-2-04,1608341.1764705882
RENAC,2026,008,008-2-05,6042952.941176471
RENAC,2026,008,008-2-06,6105528.571428572
RENAC,2026,009,009-1-01,16675564.705882354
RENAC,2026,009,009-1-02,2957871.4285714286
RENAC,2026,009,009-1-03,7414306.722689076
RENAC,2026,009,009-1-04,2835521.0084033613
RENAC,2026,009,009-1-05,2864998.319327731
RENAC,2026,009,009-1-06,996907.5630252102
RENAC,2026,009,009-1-07,1633346.218487395
RENAC,2026,009,009-1-08,164638.6554621849
RENAC,2026,009,009-2-01,19082646.218487397
RENAC,2026,009,009-2-02,28629102.521008406
